"id","text","tweet_url","language","type","author_name","author_username","view_count","bookmark_count","favorite_count","retweet_count","reply_count","quote_count","created_at","source","hashtags","urls","media_type","media_urls"
"1905122063305855236","https://t.co/OUOEuB6PYR

18 days ago, I published an article in Binance Square on a Pay to Reach idea. A few days later, a developer messaged me with a working prototype. After some discussions, adjustments, and a security review,   

Yesterday, the product was live. I updated my X profile description last night.

Immediately, I was spammed at the initial price to 0.04 BNB ($24) per message, ""yo"", ""how was your dinner"", ""check out this meme coin"", ""which CA?"". I can't reply to these types of messages. Please don't waste your money like that.

Then I set the price to 0.1 BNB, but I still woke up with 100+ messages. I have since moved the price to 0.2 BNB, about $120. I will adjust the price to try to hit a sweet spot of about 10 messages per day. I'm not sure if that's even possible.  

Most of the messages I have received are too short or include big questions like ""how do I run a successful start-up? "" These are hard to respond to.  

I recommend reading https://t.co/umKPjnORZc 

I put this link on the site where they have to write the message to me, but it's clear 95% of the people never read it.

Please don't message me after you see this point. I'm not sure if the server can handle all the traffic. Please read the communication tips, learn the recipient's (my) style, and message effectively. 🙏","https://x.com/cz_binance/status/1905122063305855236","en","Tweet","CZ 🔶 BNB","cz_binance","1101135","271","2115","287","768","92","2025-03-26 21:57:50","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","http://Reachme.io","",""
"1904920680896094337","复盘一下刚才的操作。首先因为我有jelly的仓位，所以我先思考了一件事情，就是hype如果认输下架jelly的交易对，然后按照下架时的价格进行结算是利空还是利好，毫无疑问这是一个利空，因为hlp的潜在平仓买单没有了

这中间我一直在盯着hlp的仓位，想要观察hlp什么时候开始继续平仓。但是11.06的时候我发现hlp的仓位上显示的mark price开始不随链上价格变化了，这时候我知道hype可能准备认输下架jelly的交易对了。我又继续观察了几分钟，大概确认了hype确实要认输了，然后我这时候卖出了两笔jelly打算获利了结。

然后就是okx突然上了合约，但是我知道这时候已经晚了，hype已经做好了认输的全部准备，所以我加快了卖出的速度。然后就在okx上合约之后，币安上合约之前，hype彻底下架了jelly的交易对，hlp的仓位也自动下架清算了。唯一难受的就是币安上合约之后我知道这肯定是可以做空的，但是我平时不玩合约，第一时间不知道去哪里可以做空。

所以很多新闻说hype是在okx和币安上合约后再下架jelly其实是很不准确的，在okx和币安都没上合约之前hype就已经在准备认输了。","https://x.com/cz_binance/status/1904920680896094337","zh","Retweet","王小二","brc20niubi","921122","404","1314","221","355","76","2025-03-26 08:37:36","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gm-idmnbYAAQSwV.jpg
https://pbs.twimg.com/media/Gm-iervboAAnBH_.jpg"
"1904920202560647635","@0xdoug Kind of annoying if they draw the line here but not when DPRK had reasonably sized positions open with funds from the Radiant hack","https://x.com/cz_binance/status/1904920202560647635","en","Retweet","ZachXBT","zachxbt","415505","94","2334","133","212","51","2025-03-26 08:35:42","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1904639460706312441","Zero gas fees just got extended too 😉 

https://t.co/13hhdc77X8","https://x.com/cz_binance/status/1904639460706312441","en","Retweet","BNB Chain","BNBCHAIN","349403","17","829","162","242","15","2025-03-25 14:00:08","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","","https://x.com/rovercrc/status/1904178857264992733","",""
"1904783250293481759","FAIR³ Migrates from Solana to BNB Chain: Empowering Creators with True Ownership !

Centralized platforms have failed creators—opaque algorithms, unfair earnings, and lost data control. 

Supported by ex-Kuaibo CEO Wang Xin, FAIR³ is rewriting the rules with a Fair-and-Free digital ecosystem. By leveraging AI and Web3, FAIR³ ensures true ownership, fair profit distribution, and cultural preservation.

Why it matters:
The migration to BNB Chain marks a major step toward a transparent, creator-owned economy, eliminating middlemen and exploitation while championing creativity and empowerment.

Follow @Fair3_community #Fair3 #BNB & $FAIR³","https://x.com/cz_binance/status/1904783250293481759","en","Retweet","1Minute","ONEMINNFT","250448","24","594","105","250","12","2025-03-25 23:31:30","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gm8mQxdaQAA9U3D.jpg"
"1904850104592499151","Always good to see deflation.","https://x.com/cz_binance/status/1904850104592499151","en","Tweet","CZ 🔶 BNB","cz_binance","399147","52","1775","265","616","21","2025-03-26 03:57:09","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904847041785979249",".@PancakeSwap now shows net $CAKE burn - how much was burned minus how much was minted. 

This gives a better view of how the supply is actually changing.

In the latest update (March 24), about 339K CAKE was burned, cutting supply by 0.12%.

The Ecosystem Growth Fund (3.8M CAKE) isn’t counted in this unless the tokens enter the market.","https://x.com/cz_binance/status/1904847041785979249","en","Quoted","Satoshi Club","esatoshiclub","410594","9","189","46","49","11","2025-03-26 03:44:59","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gm9gMZOWYAA20tN.png"
"1904845999597851054","Another week, another update on @GiggleAcademy 

V1.9.0 released
Kids voice recognition improvements
Reward center (points, not crypto)
H5 page for referral registration
Storybook UI upgrade

Registered kids: 8217
Lesson: 38
Story books: 211 https://t.co/xs2zypXqL2","https://x.com/cz_binance/status/1904845999597851054","en","Tweet","CZ 🔶 BNB","cz_binance","430813","62","1197","199","534","30","2025-03-26 03:40:51","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gm9eMsDbYAMjdrP.jpg"
"1902767646460051559","It's been a year since launching @GiggleAcademy. For most of the year, I was ""distracted"" by court hearing prep, then ""no internet"" for 4 months, etc.

Today, we have 7700 kids learning using the app. Larger than a small university. Will continue to build.","https://x.com/cz_binance/status/1902767646460051559","en","Quoted","CZ 🔶 BNB","cz_binance","799426","63","2060","192","559","29","2025-03-20 10:02:13","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904729438404960479","🎯FN 独家丨专访币安创始人赵长鹏：改变人生的四个月

很荣幸独家专访到 @cz_binance  ，借着这次难得的机会， @GetupAnderson  与 CZ 从阿布扎比投资、亲身参与 Meme 新事物、 币安上币策略调整，再到狱中经历体验等方面进行了深度交流，同时也透露了对未来的一些计划，来看看度过人生至暗 4 个月后的 CZ ，究竟发生了哪些变化🫡

📝 核心提炼

🔶 阿布扎比战略入股：
币安选择阿布扎比是因其监管框架与战略定位，而非资金需求。阿联酋的合规环境为币安提供了全球化发展的关键支点。

🔶Meme 币生态：
▪️Meme 币反映社区创造力，但高风险属性显著。
▪️币安支持创新，但需平衡用户教育与风险提示。
▪️特朗普发币：多数名人代币为第三方蹭热度行为，公众人物应专注长期价值项目。

🔶币安上币策略：

▪️币安不能成为大户割韭菜之地，不建议交易所充当「筛选者」角色，看好去中心化交易所（DEX）成为未来主流。
▪️建议项目方公开锁仓机制，采用第三方智能合约增强透明度。

🔶行业发展 ：
▪️从「发币需建链」到 ERC-20 标准，技术门槛降低但核心逻辑未变（社区共识即价值）。
▪️行业需突破金融投机，探索政府身份认证、DeSci 等实际应用。

🔶以太坊与 L2：
▪️错过以太坊投资，但肯定其对 DeFi 的奠基作用。
▪️以太坊当前瓶颈是应用层创新不足，非技术问题。

🔶监狱体验：
▪️4 个月监禁重塑人生优先级，意识到家庭与健康的重要性。
▪️身体减重 6 公斤但更健康，精神压力源于不确定性。

🔶教育项目 Giggle Academic：
▪️旨在通过游戏化学习解决全球教育不平等，培养可增强就业的技能（如 AI 数据标注）。

🔶未来布局：
▪️ 投资方向：聚焦 Web3 基础设施、AI、DeSci（去中心化科学）三大领域。
▪️愿景：扶持千名创业者，打造可持续独角兽项目，重塑行业格局。

完整专访分享传送去看 🛸：
https://t.co/Is74PJqxIJ

#Binance @heyibinance","https://x.com/cz_binance/status/1904729438404960479","zh","Retweet","Foresight News丨BUIDL 2025 🇭🇰","Foresight_News","330787","83","708","141","278","56","2025-03-25 19:57:40","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gm7zTOJbYAUVi0t.jpg"
"1904749045039718443","Most people can't see the obvious future. Many are not patient either.

Technology trends in 10 years are easier to see than the price tmr.

With a bit of understanding, conviction, and patience, there are many opportunities to grow and get rich in the long term.","https://x.com/cz_binance/status/1904749045039718443","en","Tweet","CZ 🔶 BNB","cz_binance","824701","667","12363","2055","2455","328","2025-03-25 21:15:35","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904490476826214574","Last week in Kenya, I saw firsthand the incredible potential of crypto and blockchain to democratize finance—unlocking opportunities where traditional systems fall short. The impact is real, and the stories are powerful.

That’s why we’re launching the @BinanceAfrica Web3 Series with Binance—a deep dive into how crypto is transforming lives across the continent.

Meet Emmanuel, a Binance user who discovered how Web3 can give him control over his financial future.

Watch the full story here ➡️ https://t.co/WlV5R5XqZ0","https://x.com/cz_binance/status/1904490476826214574","en","Retweet","Rachel Conlan","RachelConlan","207592","34","578","121","175","9","2025-03-25 04:08:08","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904541267444555957",".@BNBChain collaborates with multiple exchanges.","https://x.com/cz_binance/status/1904541267444555957","en","Tweet","CZ 🔶 BNB","cz_binance","396935","36","1527","289","758","22","2025-03-25 07:29:57","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904458243734380652",".@BNBCHAIN has launched Round 3 of its $100M Permanent Liquidity Program, following $4.4M distributed in Rounds 1 and 2.

Rewards:
- Up to $500K for listings on Binance, Coinbase, or Upbit
- Up to $250K for Kraken, Bybit, or OKX
- $10K per listing on Bitget, MEXC, https://t.co/KszDczd7K7, KuCoin, or https://t.co/bM8DauCUrK (up to $50K)","https://x.com/cz_binance/status/1904458243734380652","en","Quoted","Satoshi Club","esatoshiclub","405482","3","130","59","52","9","2025-03-25 02:00:03","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","photo","https://pbs.twimg.com/media/Gm37x5vbYAEk9cq.jpg"
"1904516935124988075","Meet USD1 — the stablecoin your portfolio’s been waiting for.

Built for institutions and retail alike. Backed by dollars. Custodied by BitGo.
No games. No gimmicks. Just real stability.

https://t.co/vXPbZe0GPn","https://x.com/cz_binance/status/1904516935124988075","en","Retweet","WLFI","worldlibertyfi","5029816","569","6770","1364","1076","399","2025-03-25 05:53:16","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://medium.com/@wlfi/world-liberty-financial-plans-to-launch-usd1-the-institutional-ready-stablecoin-2606f48d72d0","",""
"1904229291917001079","I was told since this post, a lot of scammers created coins with the same name. 

The official USD1 is not tradable yet.

Please do not fall for the scams. 🙏","https://x.com/cz_binance/status/1904229291917001079","en","Tweet","CZ 🔶 BNB","cz_binance","1123375","108","3197","534","1310","101","2025-03-24 10:50:16","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904206000456077411","Welcome to @BNBChain!

According to BSCScan, the smart contract was deployed 20 days ago. Build! 👏

https://t.co/qr22y4pXqE","https://x.com/cz_binance/status/1904206000456077411","en","Quoted","CZ 🔶 BNB","cz_binance","1295881","80","1637","247","446","62","2025-03-24 09:17:43","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://bscscan.com/token/0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","",""
"1904218162268405878","币安面对过的问题","https://x.com/cz_binance/status/1904218162268405878","zh","Tweet","CZ 🔶 BNB","cz_binance","504984","77","836","196","542","28","2025-03-24 10:06:03","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904138738952974511","【到底是谁在“杀死”币安？】过去的一年，关于币安的互联网舆论在“失败者”和“行业领袖”间来回交替。

支付43亿美元天价罚款 / 高管离职风波/ 上币即终点的VC币/ 天价上币费/ 闺蜜团 / 高估值代币跳水表演等等，都是最近的热点，所以我们用了一周时间来完成这条视频。

JY将带大家从币安的管理决策，市场变化，发家历史等等角度全面拆解币安这头猛兽面临的四面楚歌。
-----------------------------------------------------------
00:00 到底是谁在杀死币安？
00:39 危机初现
 币安的产品和其盈利结构
 监管狙击/合规危机
03:38  内忧（丑闻与动荡）
管理层动荡/合作方作恶/上币风波（VC币/天价上币费）
07:48 外患：同行竞争/链上竞争
09:51 币安的成长史
12:20 近况和总结

【清晰版Youtube】https://t.co/JANZNJYPwZ
----------------------------------------------------------
@binance @binancezh @cz_binance @heyibinance 
#Binance","https://x.com/cz_binance/status/1904138738952974511","zh","Quoted","JY🌱","JYdmnLFG","482394","89","361","49","162","15","2025-03-24 04:50:27","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","video","https://video.twimg.com/amplify_video/1904135749525704704/vid/avc1/1280x720/7-GstsdamrQ5CMxV.mp4?tag=14"
"1904188758209216790","We're saddened by the devastation in Bahia Blanca, Argentina.

Binance Charity will donate up to $100 USD in #BNB vouchers to registered Binance users in the affected areas of the Bahía Blanca region in Argentina.

Our thoughts are with those impacted. 🙏

https://t.co/T1R8WGkY96","https://x.com/cz_binance/status/1904188758209216790","en","Retweet","Richard Teng","_RichardTeng","200757","9","753","135","175","8","2025-03-24 08:09:12","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BNB","https://www.binance.com/en/blog/charity/binance-charity-to-donate-up-to-$100-usd-in-bnb-to-users-in-the-floodimpacted-bahia-blanca-region-of-argentina-6207499900395772310?hl=en","",""
"1904207262719353063","Based on your feedback, the @bnbchain team will adjust the rules to include all coins, new and old. Stay tuned for their official update.🙏","https://x.com/cz_binance/status/1904207262719353063","en","Tweet","CZ 🔶 BNB","cz_binance","435724","57","1723","256","654","43","2025-03-24 09:22:44","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904175300339978625","How it works:

The program will start immediately upon announcement (now) and will run as a 3-month trial period, with the possibility of long-term continuation, based on performance evaluation.

Tokens will be categorized based on the exchange they are listed on, as below:

Category 1: @binance, @coinbase & @upbitglobal
Category 2: @krakenfx, @Bybit_Official, @okx
Category 3: @bitgetglobal, @MEXC_Official, @Gate_io, @kucoincom & @cryptocom

Each category will then be eligible for up to $500,000 in rewards, based on the table below.

Projects that meet the below eligibility criteria will then qualify 👇","https://x.com/cz_binance/status/1904175300339978625","en","Quoted","BNB Chain","BNBCHAIN","529716","40","410","133","71","33","2025-03-24 07:15:44","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gmz8IrVaoAAlWvr.png"
"1904206000456077411","Welcome to @BNBChain!

According to BSCScan, the smart contract was deployed 20 days ago. Build! 👏

https://t.co/qr22y4pXqE","https://x.com/cz_binance/status/1904206000456077411","en","Tweet","CZ 🔶 BNB","cz_binance","1295881","80","1637","247","446","62","2025-03-24 09:17:43","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://bscscan.com/token/0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","",""
"1903795442774851974","$WLFI #WLFI

They have issued a stablecoin called USD1(ETH, BSC) and are doing several tests and it seems Wintermute is also involved. Keep an eye out 👇

https://t.co/cu9wYWed3v","https://x.com/cz_binance/status/1903795442774851974","en","Quoted","INVEST Y","INVESTYOFFICIAL","452778","51","268","47","29","27","2025-03-23 06:06:19","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#WLFI","https://etherscan.io/token/0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","",""
"1904205767038947531","欢迎来@BNBChain! 

按照BSCScan数据，智能合约20天前就部署了。Build！

https://t.co/qr22y4pXqE","https://x.com/cz_binance/status/1904205767038947531","zh","Tweet","CZ 🔶 BNB","cz_binance","392083","53","714","122","368","16","2025-03-24 09:16:47","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://bscscan.com/token/0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d","",""
"1904106182308241845","特朗普家族基金刚才在BSC上发稳定币

做市机构wintermute 也参与其中

我猜测，特朗普家族基金发现还是稳定币跟赚钱

想做稳定币，在弄个交易所入股

完美！！！！ https://t.co/wi2OkzfV5V","https://x.com/cz_binance/status/1904106182308241845","zh","Quoted","币圈老司机","SEFATUBA3","463239","42","224","96","91","13","2025-03-24 02:41:05","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gmy-ejPboAAUguY.jpg"
"1904186666014699662","Sandwich attacks on #BSC are decreasing since the launch of BNB Good Will Alliance, an effort to cut down malicious MEV attacks. 👏 https://t.co/u6EZiXyd4y","https://x.com/cz_binance/status/1904186666014699662","en","Retweet","Elja","Eljaboom","254525","9","400","67","91","3","2025-03-24 08:00:53","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#BSC","","photo","https://pbs.twimg.com/media/Gm0HrOeWgAAMYEU.jpg"
"1904199848922063358","Join @ParticleNtwrk 's exclusive Token Generation Event (TGE) for #Binance Wallet on @PancakeSwap.

Set your calendar from March 25 10:00 AM to 11:00 AM (UTC) for subscriptions

Check the activity rules for more details ⤵️","https://x.com/cz_binance/status/1904199848922063358","en","Retweet","Binance Wallet","BinanceWallet","1246981","159","1754","319","258","175","2025-03-24 08:53:16","<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","#Binance","","",""
"1904176448178446594","$100m","https://x.com/cz_binance/status/1904176448178446594","qst","Tweet","CZ 🔶 BNB","cz_binance","759537","123","3657","620","1456","147","2025-03-24 07:20:17","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1904175294627422292","Round 3 of the BNB Chain Permanent Liquidity Program starts right now with $100M in rewards! 

It’s bigger, broader & designed to reward BNB Chain-native tokens that hit key milestones.

Follow these steps to win a split of $1k in $BNB!
🔸 Follow @BNBChain
🔸 Reshare this post

Here’s what’s coming 🧵👇","https://x.com/cz_binance/status/1904175294627422292","en","Quoted","BNB Chain","BNBCHAIN","1718540","280","4466","4064","1437","485","2025-03-24 07:15:42","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/Gmz799EWwAEYJUH.jpg"
"1904080751806878039","🚨LATEST: BNB Chain surpasses Ethereum in 7-day DEX volume per data from DefiLlama. https://t.co/YTBMG7i7sN","https://x.com/cz_binance/status/1904080751806878039","en","Retweet","Cointelegraph","Cointelegraph","268670","38","1149","184","287","35","2025-03-24 01:00:01","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","photo","https://pbs.twimg.com/media/GmyIIcfbUAAhbCN.jpg"
"1903849535169774010","@cz_binance If you're just starting to build on BNB Chain, I recommend the BNB Chain Developer Specialization course by @BinanceAcademy, btw, I've also contributed: https://t.co/JqOHMlw3gC","https://x.com/cz_binance/status/1903849535169774010","en","Retweet","Yerasyl Amanbek","YerasylAmanbek","251416","57","655","121","4","5","2025-03-23 09:41:15","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","https://academy.binance.com/en/track/bnb-chain-developer-specialization/","",""
"1903858760256307322","First perps on-chain test today.😂 Just trying the experience, also trying to see how if there is still MEV.

You might find it hard to fathom, I have never traded Futures on Binance (CEX). Seen many product demos though.😂","https://x.com/cz_binance/status/1903858760256307322","en","Tweet","CZ 🔶 BNB","cz_binance","787084","87","2038","406","1114","81","2025-03-23 10:17:55","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903850403965604343","CZ 又在周末测试链上交易，好像在 APX （链上合约交易所）开了 #mubarak 多单，现价 $0.149，止盈$0.165 😂

txhash: https://t.co/BGIVmzuzfa https://t.co/Nmc5ntkd7j","https://x.com/cz_binance/status/1903850403965604343","zh","Quoted","0xAA (📜, 🐦‍⬛🔑)","0xAA_Science","737218","21","357","94","98","15","2025-03-23 09:44:42","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#mubarak","https://bscscan.com/tx/0xe0bb75779b529d3a2310b2443268884de1838e68fc93e8e6bf7c1ea04e83d41d","photo","https://pbs.twimg.com/media/GmvV2IDaoAAoY-M.jpg
https://pbs.twimg.com/media/GmvV2SpbAAAmvyD.jpg"
"1903848276316524709","Doing a little on-chain testing on Sunday, as usual. Nothing to be excited about.","https://x.com/cz_binance/status/1903848276316524709","en","Origin","CZ 🔶 BNB","cz_binance","869403","136","4418","358","1608","92","2025-03-23 09:36:15","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903852062187602199","Done testing.","https://x.com/cz_binance/status/1903852062187602199","en","Reply","CZ 🔶 BNB","cz_binance","315707","24","1901","109","787","17","2025-03-23 09:51:18","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903818474087944457","Eliminating MEV. Protect users.","https://x.com/cz_binance/status/1903818474087944457","en","Tweet","CZ 🔶 BNB","cz_binance","542072","40","1548","204","921","40","2025-03-23 07:37:50","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903467183562510813","🥪BNB Chain Goodwill Alliance推出后，BSC上的三明治攻击交易日均下降超400%

据 Blocksec @BlockSecTeam  3 月 22 日数据，在 #BNB Chain @BNBCHAINZH  Goodwill Alliance（#BNB 善意联盟）启动后，BSC 上的三明治攻击交易日均发生次数大幅下降超 400%，降至每日不到 100 笔。

BNB 善意联盟旨在协调链下行动，推动创新理念、最佳实践和道德标准，以维护 #BNB 持有者及整个 $BNB 生态系统参与者的最大利益。","https://x.com/cz_binance/status/1903467183562510813","zh","Quoted","Odaily@ChinaCryptoNews","OdailyChina","510418","6","106","18","43","5","2025-03-22 08:21:55","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#BNB, #BNB","","photo","https://pbs.twimg.com/media/Gmp5R-ya8AAsuLW.jpg"
"1903695426168959253","Perps on BSC. High risk, high volatility.","https://x.com/cz_binance/status/1903695426168959253","en","Tweet","CZ 🔶 BNB","cz_binance","828825","99","2233","518","1401","95","2025-03-22 23:28:53","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
"1903626653278031960","BNBChain Meme Coins Are Mooning — Trade Them First on Astherus

🔥 The meme season on @BNBCHAIN  is heating up — and Astherus is your trading playground.
Perp contracts for #mubarak , and #BANANAS31 are now LIVE — with up to 25x leverage.

Trade the memes. Ride the waves.
👉 https://t.co/dnZq8XJXnp 

#PerpTrading #MemeCoins #BinanceAlpha","https://x.com/cz_binance/status/1903626653278031960","en","Quoted","Aster","Aster_DEX","762378","40","343","119","97","18","2025-03-22 18:55:36","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#mubarak, #BANANAS31","","photo","https://pbs.twimg.com/media/GmsJkvcaQAA-gtT.jpg"
"1903494792304091362","Whoa... check this post for some of the things happening on @BNBCHAIN, from memes, to stablecoins and AI.

Long post, a lot of building!","https://x.com/cz_binance/status/1903494792304091362","en","Tweet","CZ 🔶 BNB","cz_binance","695113","154","2533","520","1270","71","2025-03-22 10:11:38","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","",""
